"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"55081","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55083","5","443142","78","0","2018","1","",4,15,18,16,131315,121291,770,618,"",1.28,0.54,0.67,0.60,0.68,0.72,0.26,1.12,"",0,0.0,-2,-11.8,0,0.0,1,6.7,-11834,-8.3,-11400,-8.6,-583,-43.1,-43,-6.5
"55085","5","443142","78","0","2018","1","",5,32,33,32,254916,223893,2658,606,"",0.88,0.65,0.68,0.67,0.59,0.75,0.56,0.88,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55087","5","443142","78","0","2018","1","",30,392,374,364,4334505,3226749,36621,885,"",1.42,1.16,1.14,1.12,1.29,1.15,0.85,1.13,"",-3,-9.1,-27,-6.4,-37,-9.0,-44,-10.8,156187,3.7,-9870,-0.3,-4203,-10.3,106,13.6
"55089","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55095","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55097","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55099","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55101","5","443142","78","0","2018","1","",24,265,256,258,2003561,1735606,29965,594,"",1.37,1.13,1.12,1.14,0.85,0.95,0.98,0.75,"",-2,-7.7,-19,-6.7,-11,-4.1,-11,-4.1,58035,3.0,8980,0.5,-5769,-16.1,46,8.4
"55103","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55105","5","443142","78","0","2018","1","",16,210,195,194,1380569,1173193,17356,532,"",1.17,1.01,0.97,0.97,0.68,0.78,0.69,0.70,"",-2,-11.1,4,1.9,-7,-3.5,-9,-4.4,37082,2.8,2299,0.2,-2501,-12.6,25,4.9
"55107","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55109","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",-2,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55111","5","443142","78","0","2018","1","",13,89,82,88,630719,595138,6809,562,"",1.64,0.79,0.76,0.81,0.71,0.71,0.59,0.90,"",-1,-7.1,1,1.1,1,1.2,11,14.3,56303,9.8,49107,9.0,-5124,-42.9,23,4.3
"55113","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55115","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55117","5","443142","78","0","2018","1","N",14,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55119","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55121","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55125","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55127","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",-5,-41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55129","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55131","5","443142","78","0","2018","1","",12,52,53,49,415214,391208,5230,622,"",0.88,0.29,0.31,0.29,0.25,0.27,0.27,0.84,"",-1,-7.7,-6,-10.3,-6,-10.2,-13,-21.0,-16483,-3.8,-6810,-1.7,-4814,-47.9,65,11.7
"55133","5","443142","78","0","2018","1","",59,716,698,687,7037260,5531685,82892,773,"",1.13,0.94,0.95,0.94,0.76,0.78,0.74,0.80,"",-2,-3.3,-38,-5.0,-17,-2.4,-18,-2.6,159258,2.3,5495,0.1,-36839,-30.8,43,5.9
"55135","5","443142","78","0","2018","1","",8,18,17,18,128874,118912,1135,561,"",1.52,0.30,0.29,0.31,0.28,0.29,0.20,0.93,"",0,0.0,-13,-41.9,-10,-37.0,-10,-35.7,-9525,-6.9,-10388,-8.0,-761,-40.1,190,51.2
"55137","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55139","5","443142","78","0","2018","1","",28,321,316,307,1965923,1817988,38653,481,"",1.86,1.08,1.10,1.08,0.62,0.70,1.04,0.57,"",1,3.7,43,15.5,37,13.3,25,8.9,408538,26.2,389405,27.3,11122,40.4,53,12.4
"55141","5","443142","78","0","2018","1","",14,60,60,59,507484,437927,6690,654,"",1.77,0.50,0.52,0.51,0.46,0.56,0.61,0.90,"",0,0.0,6,11.1,7,13.2,4,7.3,4855,1.0,-535,-0.1,-1556,-18.9,-62,-8.7
"55999","5","443142","78","0","2018","1","",11,163,163,166,2156847,1737716,21378,1012,"",0.18,0.93,0.96,0.98,0.78,0.83,0.57,0.81,"N",2,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56000","5","443142","58","0","2018","1","",112,582,565,565,5205215,4902748,52054,702,"",1.09,0.70,0.70,0.70,0.64,0.66,0.50,0.91,"",-4,-3.4,-43,-6.9,-54,-8.7,-59,-9.5,-191170,-3.5,-333828,-6.4,-7552,-12.7,35,5.2
"56001","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56003","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56005","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56007","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56009","5","443142","78","0","2018","1","",3,8,9,11,74876,74227,770,617,"",1.36,0.45,0.52,0.64,0.40,0.43,0.38,0.75,"",0,0.0,-2,-20.0,-1,-10.0,1,10.0,1509,2.1,1027,1.4,-274,-26.2,53,9.4
"56013","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56015","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56017","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56019","5","443142","78","0","2018","1","",3,7,6,6,28051,28051,553,341,"",1.56,0.74,0.65,0.65,0.34,0.46,0.70,0.51,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56021","5","443142","78","0","2018","1","",14,95,93,92,726439,712956,5903,599,"",0.98,0.67,0.67,0.67,0.54,0.68,0.53,0.80,"",0,0.0,-6,-5.9,-12,-11.4,-13,-12.4,-67538,-8.5,-69200,-8.8,-2477,-29.6,10,1.7
"56023","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56025","5","443142","78","0","2018","1","",14,145,144,144,1444544,1409760,13046,770,"",1.00,1.21,1.24,1.25,1.21,1.16,0.60,0.98,"",-1,-6.7,-19,-11.6,-13,-8.3,-10,-6.5,23925,1.7,12948,0.9,-3791,-22.5,80,11.6
"56029","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56031","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56033","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56035","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56037","5","443142","78","0","2018","1","",9,35,31,28,253941,253941,2986,623,"",1.42,0.50,0.46,0.42,0.30,0.29,0.25,0.65,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56039","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56041","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56043","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56045","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56999","5","443142","78","0","2018","1","",5,27,26,27,634715,417874,7755,1831,"",1.86,2.32,2.30,2.36,4.30,2.39,1.33,1.85,"",0,0.0,-1,-3.6,-2,-7.1,0,0.0,51382,8.8,-71021,-14.5,-62,-0.8,209,12.9
"72000","5","443142","58","0","2018","1","",264,2319,2319,2337,16184109,10828424,318221,535,"",1.52,0.86,0.88,0.89,1.00,1.03,1.07,1.13,"",-23,-8.0,-350,-13.1,-261,-10.1,-217,-8.5,-820954,-4.8,-501886,-4.4,-21951,-6.5,32,6.4
"72003","5","443142","78","0","2018","1","",4,8,7,8,19563,19563,671,196,"",2.16,0.61,0.54,0.62,0.40,0.59,0.66,0.67,"",1,33.3,4,100.0,3,75.0,4,100.0,5117,35.4,5117,35.4,152,29.3,-82,-29.5
"72005","5","443142","78","0","2018","1","",4,15,15,15,37178,36921,1174,191,"",1.21,0.27,0.28,0.28,0.11,0.20,0.20,0.40,"",-1,-20.0,-1,-6.2,0,0.0,0,0.0,4735,14.6,4765,14.8,271,30.0,28,17.2
"72009","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72011","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72013","5","443142","78","0","2018","1","",6,17,21,20,67469,57469,2062,268,"",1.51,0.27,0.34,0.33,0.20,0.29,0.37,0.65,"",0,0.0,-11,-39.3,-5,-19.2,-7,-25.9,-19230,-22.2,-18348,-24.2,-441,-17.6,21,8.5
"72015","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72017","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72019","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",4.31,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72021","5","443142","78","0","2018","1","",20,159,154,162,993225,816528,25745,483,"",1.80,0.97,0.97,1.02,1.17,1.26,1.46,1.19,"",-3,-13.0,-38,-19.3,-42,-21.4,-31,-16.1,-176690,-15.1,-176456,-17.8,-7131,-21.7,22,4.8
"72023","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72025","5","443142","78","0","2018","1","N",19,0,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72027","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72029","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72031","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0,"N",-5,-29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72035","5","443142","78","0","2018","1","",4,14,13,12,60916,53316,1936,360,"",2.22,0.48,0.46,0.42,0.38,0.55,0.76,0.83,"",1,33.3,9,180.0,8,160.0,7,140.0,32240,112.4,32240,153.0,1002,107.3,-81,-18.4
"72041","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72043","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72051","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72053","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72055","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",2.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72057","5","443142","78","0","2018","1","",8,47,45,53,139768,135568,5654,222,"",4.82,1.51,1.50,1.76,0.77,1.48,2.30,0.48,"",1,14.3,-27,-36.5,-23,-33.8,-15,-22.1,-47172,-25.2,-45672,-25.2,-1607,-22.1,17,8.3
"72061","5","443142","78","0","2018","1","N",21,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72063","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72065","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72069","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72071","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.79,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72073","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72075","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72077","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72079","5","443142","78","0","2018","1","",3,24,25,24,113700,101507,2754,359,"",3.47,2.58,2.71,2.55,3.42,3.70,2.97,1.31,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72087","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",5.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72091","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72097","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72099","5","443142","78","0","2018","1","",4,21,31,30,59893,55793,1531,169,"",2.76,1.63,2.49,2.42,1.35,1.62,1.22,0.62,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72105","5","443142","78","0","2018","1","",5,7,7,7,13883,13883,532,153,"",4.37,0.78,0.80,0.79,0.35,0.57,0.73,0.45,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72107","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72113","5","443142","78","0","2018","1","",13,93,92,97,509644,373376,11222,417,"",1.53,0.66,0.67,0.70,0.72,0.81,0.88,1.07,"",0,0.0,-8,-7.9,-6,-6.1,0,0.0,31412,6.6,-16105,-4.1,-1349,-10.7,44,11.8
"72115","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",3.56,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72119","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72121","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",2.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72123","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72125","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72127","5","443142","78","0","2018","1","",58,880,874,874,7537085,4655339,103830,662,"",1.42,1.15,1.17,1.19,1.32,1.52,1.25,1.13,"",-10,-14.7,-178,-16.8,-100,-10.3,-101,-10.4,-115785,-1.5,76207,1.7,-8672,-7.7,75,12.8
"72129","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72131","5","443142","78","0","2018","1","",3,6,6,6,14705,14651,607,189,"",1.41,0.38,0.39,0.39,0.25,0.35,0.49,0.66,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72133","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72135","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",2.36,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72137","5","443142","78","0","2018","1","",5,10,10,10,62054,49361,2062,477,"",1.87,0.26,0.27,0.27,0.33,0.31,0.46,1.22,"",-1,-16.7,-10,-50.0,-11,-52.4,-14,-58.3,-31957,-34.0,-37194,-43.0,-1166,-36.1,143,42.8
"72139","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72141","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72143","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72145","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72151","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72153","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78000","5","443142","58","0","2018","1","N",19,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",-6,-24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78010","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78030","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,0,"N",-5,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1018","5","443142","48","0","2018","1","N",10,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1038","5","443142","48","0","2018","1","N",21,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",-3,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1042","5","443142","48","0","2018","1","N",73,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0,"N",-6,-7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1050","5","443142","48","0","2018","1","N",12,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",-2,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1054","5","443142","48","0","2018","1","N",10,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1058","5","443142","48","0","2018","1","N",112,0,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,0,"N",-8,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1074","5","443142","48","0","2018","1","N",84,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1078","5","443142","48","0","2018","1","",16,180,169,169,1901417,1077573,17896,847,"",1.04,0.95,0.92,0.92,1.22,1.18,1.60,1.30,"",-2,-11.1,-19,-9.5,-18,-9.6,-23,-12.0,92043,5.1,27478,2.6,-377,-2.1,125,17.3
"C1090","5","443142","48","0","2018","1","N",85,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1102","5","443142","48","0","2018","1","",19,188,176,176,1659643,1053854,67991,709,"",1.43,1.03,0.99,1.00,1.09,0.95,1.35,1.08,"",3,18.8,-27,-12.6,-29,-14.1,-31,-15.0,-87307,-5.0,-101797,-8.8,-10890,-13.8,66,10.3
"C1110","5","443142","48","0","2018","1","",28,272,263,273,2203998,1388069,22863,629,"",1.06,0.75,0.74,0.78,0.63,0.61,0.80,0.84,"",-3,-9.7,-50,-15.5,-57,-17.8,-46,-14.4,-361410,-14.1,-169378,-10.9,-11170,-32.8,13,2.1
"C1118","5","443142","48","0","2018","1","",9,112,108,102,809643,759704,11522,580,"",0.87,0.78,0.77,0.73,0.54,0.70,1.58,0.71,"",0,0.0,-8,-6.7,-8,-6.9,-11,-9.7,9093,1.1,-2666,-0.3,325,2.9,51,9.6
"C1126","5","443142","48","0","2018","1","N",32,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",-2,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1146","5","443142","48","0","2018","1","",39,549,542,531,5843379,3829575,128329,831,"",1.21,0.83,0.83,0.82,0.72,1.31,1.65,0.87,"",1,2.6,16,3.0,34,6.7,29,5.8,574544,10.9,235990,6.6,12271,10.6,43,5.5
"C1150","5","443142","48","0","2018","1","N",13,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1154","5","443142","48","0","2018","1","",35,406,388,376,4445741,3335735,38033,877,"",1.44,1.07,1.05,1.03,1.20,1.06,0.80,1.15,"",-3,-7.9,-27,-6.2,-36,-8.5,-46,-10.9,157839,3.7,-8125,-0.2,-4403,-10.4,103,13.3
"C1164","5","443142","48","0","2018","1","N",11,0,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
